text,label,cleaned_text
"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
",1,please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize
Dassault Systemes Profit Outlook Lags After Virus Warning,0,dassault systemes profit outlook lags after virus warning
Delayed debut for all-electric Ferrari,0,delayed debut for allelectric ferrari
Continental pares back ahead of emissions crackdown,0,continental pares back ahead of emissions crackdown
"Stocks rose after China moved to step up intellectual property protection, which investors hope may address a key c… https://t.co/iTu4wDK0AC",0,stocks rose after china moved to step up intellectual property protection which investors hope may address a key c
"At the heart of Prince Mohammed’s economic reforms, the IPO was at one time seen as a mechanism to raise $100bn fro… https://t.co/2coXulCDMe",0,at the heart of prince mohammeds economic reforms the ipo was at one time seen as a mechanism to raise 100bn fro
LHV : Loans of existing Danske Bank clients were transferred to LHV Pank #LHV #Stock #MarketScreener… https://t.co/bUPHzBuSMf,0,lhv loans of existing danske bank clients were transferred to lhv pank lhv stock marketscreener
"STOCKS AT THE OPEN:
- Dow up 0.21% 
- Nasdaq up 0.48% 
- S&P up 0.26% https://t.co/bkFqrriGqI",0,stocks at the open dow up 021 nasdaq up 048 sp up 026
Trump Warms to Doing China Trade Deal Soon Ahead of Key Meeting,0,trump warms to doing china trade deal soon ahead of key meeting
$WKHS Workhorse Says New Loan Will Cover Electric Truck Production $DUK $GM $UPS https://t.co/qrNMz6mxbT via @benzinga,0,wkhs workhorse says new loan will cover electric truck production duk gm ups via benzinga
What kind of an animal is this?,0,what kind of an animal is this
So you crashed your $3 million Bugatti. Now what? https://t.co/EEsFl8f0Dn,0,so you crashed your 3 million bugatti now what
"The Best Printer & Shredder Black Friday 2019 Deals: HP, Canon Laser, 3D, Color & Wireless Printer Sales Listed by Deal Tomato",0,the best printer shredder black friday 2019 deals hp canon laser 3d color wireless printer sales listed by deal tomato
The Fed plans to lend directly to companies outside the banking system. Former Fed Governor Narayana Kocherlakota s… https://t.co/WIJjtKBYJD,0,the fed plans to lend directly to companies outside the banking system former fed governor narayana kocherlakota s
TransDigm trades lower post mixed Q4 results; guides FY20 below consensus,0,transdigm trades lower post mixed q4 results guides fy20 below consensus
Japan Approves Ship Dispatch for Middle East Intel Gathering,0,japan approves ship dispatch for middle east intel gathering
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.
",1,dear voucher holder to claim this weeks offer at your pc please go to tscs apply
Financial Leasing Sector in Serbia & Third Quarter Report 2019 #Stock #MarketScreener https://t.co/YwHJDxyJUB https://t.co/2ToUisTIEb,0,financial leasing sector in serbia third quarter report 2019 stock marketscreener
Bloomberg Gets Backing of Former Navy Secretary Ousted by Trump,0,bloomberg gets backing of former navy secretary ousted by trump
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062
",1,dear voucher holder to claim this weeks offer at you pc please go to tscs apply to stop texts txt stop to 80062
Zambia Assures Mines of Power as Supply Deal Deadline Looms,0,zambia assures mines of power as supply deal deadline looms
Should We Worry About Bryn Mawr Bank Corporation's (NASDAQ:BMTC) P/E Ratio?,0,should we worry about bryn mawr bank corporations nasdaqbmtc pe ratio
Corrugated Packaging Industry Procurement Intelligence Report | Increase in Raw Materials Prices Will Propel Suppliers’ OPEX | SpendEdge,0,corrugated packaging industry procurement intelligence report increase in raw materials prices will propel suppliers opex spendedge
SoftBank launched a long-awaited $3 billion tender offer for WeWork stock https://t.co/gpotD3TlHu,0,softbank launched a longawaited 3 billion tender offer for wework stock
"What Can We Make Of Paychex, Inc.’s (NASDAQ:PAYX) High Return On Capital?",0,what can we make of paychex incs nasdaqpayx high return on capital
$BPIRY $BPIRD $BPIRF - Piraeus Bank S.A. 2019 Q3 - Results - Earnings Call Presentation. Subscribe to Seeking Alpha… https://t.co/TYqmauxn2S,0,bpiry bpird bpirf piraeus bank sa 2019 q3 results earnings call presentation subscribe to seeking alpha
$VWDRY - Google drops plan to buy stake in Africa's biggest wind park https://t.co/rW0gmfJTVS,0,vwdry google drops plan to buy stake in africas biggest wind park
U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener https://t.co/lMkNlbjinO https://t.co/wBBq3HdLZO,0,us oil inventories rise more than expected wti stock marketscreener
Shareholder Investigation Alert: Halper Sadeh LLP Investigates Whether the Sale of These Companies is Fair to Share… https://t.co/GoZXvE70O2,0,shareholder investigation alert halper sadeh llp investigates whether the sale of these companies is fair to share
"Participation Of BSNL, MTNL In Spectrum Auction May Lead To Conflict Of Interest: Department Of Telecom ",0,participation of bsnl mtnl in spectrum auction may lead to conflict of interest department of telecom
"Bunch of brick and mortar retailers up 15-25% today

Sustainable... (sarcasm font)",0,bunch of brick and mortar retailers up 1525 today sustainable sarcasm font
Is Otter Tail Corporation's (NASDAQ:OTTR) High P/E Ratio A Problem For Investors?,0,is otter tail corporations nasdaqottr high pe ratio a problem for investors
Sanders Tops Democratic Field in National Poll After Iowa,0,sanders tops democratic field in national poll after iowa
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...
",1,hi this is amy we will be sending you a free phone number in a couple of days which will give you an access to all the adult parties
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop
",1,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop
An open letter to President Trump 3 years after the election,0,an open letter to president trump 3 years after the election
Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting,0,oil slides as russia reportedly may not seek deeper cuts at opec meeting
"$HTH - Hilltop Holdings, Inc. (HTH) CEO Jeremy Ford on Q4 2019 Results - Earnings Call Transcript.... https://t.co/xXYAYCsXLg",0,hth hilltop holdings inc hth ceo jeremy ford on q4 2019 results earnings call transcript
"Papa John's founder sues ad agency; his wife files for divorce, saying marriage is 'broken' https://t.co/Hc10XTgidf",0,papa johns founder sues ad agency his wife files for divorce saying marriage is broken
Volaris reports 18.4% growth in January traffic,0,volaris reports 184 growth in january traffic
Nasdaq Private Market Sets New Annual Transaction Record in 2019 - StreetInsider.com,0,nasdaq private market sets new annual transaction record in 2019 streetinsidercom
Tightrope Thiam: comeback CEO stung by a spying scandal,0,tightrope thiam comeback ceo stung by a spying scandal
$IDT - IDT Corporation 2019 Q3 - Results - Earnings Call Presentation. Subscribe to Seeking Alpha for more:… https://t.co/t6s9f2vATU,0,idt idt corporation 2019 q3 results earnings call presentation subscribe to seeking alpha for more
NIH Director weighs in on coronavirus,0,nih director weighs in on coronavirus
US charges four Chinese military officers over Equifax hack https://t.co/VJvbbOlOOm,0,us charges four chinese military officers over equifax hack
$TLT - Betting On Bonds: Why A 2% Yield Isn't So Crazy. Continue reading: https://t.co/3BjS4R7fUo #economy #markets #finance,0,tlt betting on bonds why a 2 yield isnt so crazy continue reading economy markets finance
Can The U.K. General Election End Brexit Uncertainty?. Follow this and any other stock on Seeking Alpha!… https://t.co/eKBct0Rdjv,0,can the uk general election end brexit uncertainty follow this and any other stock on seeking alpha
Copper belt miners turn to Tanzania as South Africa lockdown hobbles ports #copper #Stock #MarketScreener… https://t.co/zEAWb6jVmy,0,copper belt miners turn to tanzania as south africa lockdown hobbles ports copper stock marketscreener
Novartis nears $9bn deal to buy The Medicines Company https://t.co/B9zAuMHg0g,0,novartis nears 9bn deal to buy the medicines company
$AHEXF - Adecco cleared for sale of Soliant Health https://t.co/dfWdcgAivy,0,ahexf adecco cleared for sale of soliant health
The results of Hong Kong's district council elections show the city’s 7.4 million people remain firmly on the side… https://t.co/QQ0DzGVflB,0,the results of hong kongs district council elections show the citys 74 million people remain firmly on the side
Stock Market Update: WTI crude gives back 1% amid nervous-sounding trade headline,0,stock market update wti crude gives back 1 amid nervoussounding trade headline
"Urban Outfitters shares plunge on profit, sales miss",0,urban outfitters shares plunge on profit sales miss
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end
",1,freemsg why havent you replied to my text im randy sexy female and live local luv to hear from u netcollex ltd 08700621170150p per msg reply stop to end
"Stocks have given back most of their gains, and the Nasdaq has turned negative https://t.co/sXyTbUf0jW",0,stocks have given back most of their gains and the nasdaq has turned negative
$GE - General Electric: Shareholders Can Breathe A Sigh Of Relief. https://t.co/uhh5bXar6p #business #investing #economy,0,ge general electric shareholders can breathe a sigh of relief business investing economy
$SES BINGO !!!!!!!!,0,ses bingo
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",0,casper sleep stock down 12 on second day of trading falls below ipo issue price
New California fracking permits blocked pending scientific review,0,new california fracking permits blocked pending scientific review
"$YORW - I Wouldn't Touch York Water With A Stick, And Neither Should You. Get more info on Seeking Alpha:… https://t.co/O3mnUkkOEX",0,yorw i wouldnt touch york water with a stick and neither should you get more info on seeking alpha
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
",1,ur cashbalance is currently 500 pounds to maximize ur cashin now send go to 86688 only 150pmeg cc 08718720201 hgsuite3422lands roww1j6hl
Researchers designed a thumb-sized patch — containing 50 million stem cells — that can be implanted onto a heart at… https://t.co/3SvlVbbpK3,0,researchers designed a thumbsized patch containing 50 million stem cells that can be implanted onto a heart at
"🏞️ China wants a national park like Yellowstone, near Tibet https://t.co/9d7iKBdKhN",0,china wants a national park like yellowstone near tibet
